source,house_is,property_subtype,price,postcode,area,rooms_number,equipped_kitchen_has,garden,garden_area,terrace,terrace_area,furnished,swimming_pool_has,land_surface,basement,building_state_agg,open_fire,longitude,latitude
8630839,TRUE,HOUSE,295000,6600,0,3,False,False,0,False,0,False,False,117,117,,False,5.7174449,50.0025525
8771601,TRUE,MIXED_USE_BUILDING,350000,6700,647,0,True,False,0,False,0,False,False,0,647,GOOD,False,5.817151,49.682876
7599096,TRUE,HOUSE,399000,6600,0,3,False,False,0,False,0,False,False,80,80,,False,5.716289,50.0014875
8912296,TRUE,MIXED_USE_BUILDING,425500,9300,332,3,True,True,710,True,0,False,False,800,800,GOOD,False,4.0317979,50.9478087
8858575,TRUE,MIXED_USE_BUILDING,495000,9500,265,2,False,False,0,True,0,False,False,110,110,AS_NEW,False,3.8808656,50.7716243
8837077,TRUE,APARTMENT_BLOCK,1320000,2560,464,12,True,False,0,True,0,False,False,642,642,JUST_RENOVATED,False,4.6711855,51.1565054
8057948,TRUE,MIXED_USE_BUILDING,1475000,2370,400,3,True,False,0,True,0,False,False,64800,64800,,False,5.1076816,51.304846
8956843,TRUE,APARTMENT_BLOCK,195000,4500,264,3,True,False,0,False,0,True,False,88,88,TO_RENOVATE,False,5.2410709,50.5190881
8954743,TRUE,MIXED_USE_BUILDING,195000,4500,264,3,True,False,0,False,0,True,False,88,88,TO_RENOVATE,False,5.2410709,50.5190881
8940338,TRUE,MIXED_USE_BUILDING,199000,5380,90,4,True,False,0,True,0,False,False,1250,1250,GOOD,False,5.0457313,50.5513811
8926870,TRUE,HOUSE,695000,8000,0,5,True,False,0,True,38,False,False,110,110,AS_NEW,False,3.2322289,51.2116211
8914009,TRUE,HOUSE,275000,8310,0,4,True,False,0,False,0,False,False,301,301,TO_RENOVATE,False,3.2721232,51.1875721
7804125,TRUE,MIXED_USE_BUILDING,360000,1500,250,4,True,False,0,True,0,False,False,273,273,,False,4.2343331,50.738573
8903916,TRUE,APARTMENT_BLOCK,515000,1428,230,4,True,False,0,False,0,False,False,150,150,GOOD,False,4.3634368,50.6417725
8719964,TRUE,MIXED_USE_BUILDING,710000,6767,478,11,True,False,0,False,0,False,False,755,755,GOOD,False,5.4744531,49.5071997
8878032,TRUE,MIXED_USE_BUILDING,155000,9300,104,2,True,False,0,True,0,False,False,0,104,,False,4.0328533,50.9342527
8903333,TRUE,MIXED_USE_BUILDING,315000,4690,350,4,True,False,0,False,0,False,False,260,260,GOOD,False,5.6360487,50.7669321
8878030,TRUE,MIXED_USE_BUILDING,479000,9300,350,6,True,False,0,True,16,False,False,0,350,,False,4.0328533,50.9342527
8878023,TRUE,APARTMENT_BLOCK,479000,9300,350,6,True,False,0,True,16,False,False,0,350,,False,4.0328533,50.9342527
8927703,TRUE,MIXED_USE_BUILDING,105000,4130,0,2,True,False,0,True,20,False,False,160,160,TO_RENOVATE,False,5.5664502,50.5303757
8940747,TRUE,APARTMENT_BLOCK,399000,9230,0,4,True,False,0,True,0,False,False,579,579,GOOD,False,3.8549456,50.9792223
8804615,TRUE,MIXED_USE_BUILDING,347000,4000,0,3,True,False,0,False,0,False,False,42,42,GOOD,False,5.5729819,50.6394119
8706427,TRUE,MIXED_USE_BUILDING,450000,9500,178,3,True,False,0,False,0,False,False,2300,26,,False,3.8893613,50.7616961
8756269,TRUE,MIXED_USE_BUILDING,99900,6140,180,6,True,True,30,False,0,False,False,128,18,TO_RENOVATE,False,4.3239778,50.4102002
8943902,TRUE,HOUSE,369000,8000,172,4,True,False,0,True,0,False,False,120,120,GOOD,False,3.2287128,51.2024648
8938821,TRUE,HOUSE,449000,8490,492,5,True,False,0,True,0,False,False,1009,1009,GOOD,False,3.141099,51.1899923
8842662,TRUE,MIXED_USE_BUILDING,619000,1000,0,5,False,False,0,True,10,False,False,75,75,GOOD,False,4.3515926,50.8405641
8897622,TRUE,APARTMENT_BLOCK,373000,8000,170,2,True,False,0,False,0,False,False,0,170,AS_NEW,False,3.2236523,51.1965351
8902172,TRUE,APARTMENT_BLOCK,199000,7712,0,0,False,False,0,False,0,False,False,220,220,TO_RENOVATE,False,3.2323883,50.7231089
8331696,TRUE,HOUSE,1175000,3000,200,3,True,False,0,False,0,False,False,52,52,AS_NEW,False,4.7031003,50.8799053
8905914,TRUE,MIXED_USE_BUILDING,279000,8310,0,2,True,False,0,False,0,False,False,238,20,GOOD,False,3.2320104,51.1923214
8699888,TRUE,APARTMENT_BLOCK,750000,1190,0,3,True,False,0,True,25,False,False,0,0,AS_NEW,False,4.34311,50.8204204
8861976,TRUE,APARTMENT_BLOCK,950000,9060,510,12,False,False,0,False,0,False,False,400,400,GOOD,False,3.7954124,51.1970572
8119869,TRUE,MIXED_USE_BUILDING,1000000,1030,430,2,True,False,0,False,0,False,False,130,130,AS_NEW,False,4.3856513,50.8721567
8839963,TRUE,APARTMENT_BLOCK,145000,6061,140,3,True,False,0,False,0,False,False,61,61,GOOD,False,4.4694858,50.4192815
8737946,TRUE,APARTMENT_BLOCK,260000,7860,0,6,True,False,0,True,0,False,False,625,625,TO_RENOVATE,False,3.8287912,50.7141563
8845097,TRUE,APARTMENT_BLOCK,275000,3320,185,4,False,False,0,False,0,False,False,0,185,GOOD,False,4.8958573,50.7783064
8459484,TRUE,APARTMENT_BLOCK,349000,3300,196,5,True,False,0,True,8,False,False,0,29,GOOD,False,4.9395245,50.805527
8826780,TRUE,MIXED_USE_BUILDING,385000,7020,450,3,True,True,50,True,200,False,False,904,20,GOOD,False,3.9586952,50.4804166
8805117,TRUE,VILLA,695000,8670,300,6,True,True,500,False,0,False,False,500,500,,False,2.6807472,51.1275224
8853665,TRUE,APARTMENT_BLOCK,395000,5032,140,4,True,False,0,False,0,False,False,782,782,GOOD,False,4.7364718,50.5083477
7922650,TRUE,OTHER_PROPERTY,99000,6690,125,1,True,False,0,False,0,False,False,125,125,GOOD,False,5.9137846,50.2826694
8912321,TRUE,MIXED_USE_BUILDING,159000,9300,168,2,False,False,0,False,0,False,False,90,90,TO_RENOVATE,False,4.0355264,50.9424968
8345551,TRUE,HOUSE,450000,4970,400,9,True,True,1300,False,0,False,False,1500,120,,False,5.985286,50.482245
8766097,TRUE,HOUSE,470000,8300,168,2,False,False,0,True,0,False,False,110,110,AS_NEW,False,3.2880246,51.3391758
8325602,TRUE,HOUSE,599000,9280,400,4,True,False,0,True,75,False,False,364,15,AS_NEW,False,4.1257637,51.0033577
8920275,TRUE,HOUSE,385000,8000,157,3,True,False,0,True,50,False,False,106,106,JUST_RENOVATED,False,3.2353587,51.2112296
8892013,TRUE,MANSION,595000,8000,266,3,True,False,0,True,38,False,False,88,88,AS_NEW,False,3.229114,51.2100217
8940896,TRUE,HOUSE,825000,1850,0,8,True,False,0,False,0,False,False,415,415,GOOD,False,4.3771129,50.9313577
8938992,TRUE,APARTMENT_BLOCK,520000,1090,350,7,False,False,0,True,15,False,False,0,350,GOOD,False,4.3208027,50.8754361
8914423,TRUE,MIXED_USE_BUILDING,399000,8940,0,3,True,False,0,False,0,False,False,168,168,AS_NEW,False,3.0401003,50.7806648
8756268,TRUE,MIXED_USE_BUILDING,99900,6140,160,4,False,False,0,False,0,False,False,88,88,TO_RENOVATE,False,4.3237751,50.4103798
8367103,TRUE,TOWN_HOUSE,235000,4032,110,3,False,False,0,False,0,False,False,500,500,JUST_RENOVATED,False,5.6150854,50.6138597
8375614,TRUE,MIXED_USE_BUILDING,245000,4920,160,2,True,False,0,False,0,False,False,0,160,JUST_RENOVATED,False,5.6754625,50.4736577
8611973,TRUE,HOUSE,850000,3001,261,7,False,False,0,False,0,False,False,0,261,,False,4.6960057,50.8603185
8936528,TRUE,APARTMENT_BLOCK,169000,4830,137,3,True,True,80,True,40,False,False,156,47,GOOD,False,5.9477122,50.6217461
8934421,TRUE,APARTMENT_BLOCK,835000,3053,365,0,True,False,0,False,0,False,False,892,892,GOOD,False,4.7235809,50.8485299
8934419,TRUE,MIXED_USE_BUILDING,835000,3053,365,0,True,False,0,False,0,False,False,892,892,GOOD,False,4.7235809,50.8485299
8899093,TRUE,MIXED_USE_BUILDING,215000,7012,220,4,True,True,147,True,32,False,False,300,60,,True,3.8949867,50.447427
8936642,TRUE,MIXED_USE_BUILDING,299000,9300,0,3,True,False,0,False,0,False,False,85,85,GOOD,False,4.0455394,50.9416505
8912294,TRUE,MIXED_USE_BUILDING,139000,9300,93,0,False,False,0,False,0,False,False,0,93,TO_RENOVATE,False,4.0317979,50.9478087
8925501,TRUE,MIXED_USE_BUILDING,398000,2890,157,3,True,True,246,True,18,False,False,406,406,AS_NEW,False,4.2031626,51.056094
8956551,TRUE,APARTMENT_BLOCK,425000,2890,391,3,True,False,0,False,0,True,False,391,391,AS_NEW,False,4.2032128,51.0563104
8883194,TRUE,HOUSE,485000,8300,0,3,True,False,0,True,25,False,False,200,200,AS_NEW,True,3.3023215,51.3162201
8610880,TRUE,MIXED_USE_BUILDING,299000,6671,0,0,False,False,0,False,0,False,False,86510,86510,GOOD,False,5.9371555,50.2216757
8732972,TRUE,APARTMENT_BLOCK,345000,8710,0,7,False,False,0,False,0,False,False,1068,1068,GOOD,False,3.3924054,50.9253702
8885415,TRUE,APARTMENT_BLOCK,450000,6180,400,10,True,False,0,True,0,False,False,1100,1100,GOOD,False,4.3558671,50.4336262
8839714,TRUE,APARTMENT_BLOCK,399000,9300,0,0,False,False,0,False,0,False,False,326,326,AS_NEW,False,4.0265504,50.9419169
8838815,TRUE,HOUSE,1380000,8460,0,0,False,False,0,False,0,False,False,763,763,GOOD,False,3.014389,51.1840057
8889286,TRUE,HOUSE,549000,8370,340,5,False,False,0,False,0,False,False,118,118,GOOD,False,3.133337,51.313855
8774729,TRUE,APARTMENT_BLOCK,269000,1730,106,2,False,False,0,True,0,False,False,0,106,,False,4.1948763,50.9107465
8764526,TRUE,APARTMENT_BLOCK,328000,6000,900,10,True,False,0,False,0,False,False,0,900,TO_RENOVATE,False,4.4437327,50.4107044
8882396,TRUE,APARTMENT_BLOCK,175000,5140,0,0,True,False,0,False,0,False,False,479,479,TO_RENOVATE,False,4.5974633,50.5262057
8840009,TRUE,APARTMENT_BLOCK,399000,9300,0,1,True,False,0,True,0,False,False,326,326,GOOD,False,4.0265504,50.9419169
8897791,TRUE,MIXED_USE_BUILDING,515000,8870,176,3,True,False,0,False,0,False,False,629,629,GOOD,True,3.2119864,50.9206536
8813493,TRUE,MANSION,750000,4000,470,6,True,False,0,False,0,False,False,230,230,,False,5.5663885,50.6416324
8652073,TRUE,MIXED_USE_BUILDING,460000,1070,180,5,False,False,0,False,0,False,False,160,160,,False,4.3050515,50.8291299
8936400,TRUE,HOUSE,42000,9550,0,2,False,False,0,False,0,False,False,50,50,,False,3.8497941,50.8918981
8927573,TRUE,MIXED_USE_BUILDING,105500,7100,160,0,True,False,0,False,0,False,False,80,50,TO_RENOVATE,False,4.1892216,50.469385
8852147,TRUE,APARTMENT_BLOCK,180000,6020,0,17,True,False,0,False,0,False,False,958,958,GOOD,False,4.4230381,50.420087
8305640,TRUE,HOUSE,450000,8380,220,0,False,False,0,False,0,False,False,178,178,AS_NEW,False,3.1937637,51.2943109
8169113,TRUE,HOUSE,498000,8000,190,2,False,False,0,False,0,False,False,160,160,GOOD,False,3.2385083,51.2124017
8844716,TRUE,APARTMENT_BLOCK,585000,4470,1500,18,True,False,0,True,0,False,False,2500,2500,TO_RESTORE,False,5.3474423,50.5895432
8912476,TRUE,MIXED_USE_BUILDING,125000,4800,150,4,True,False,0,False,0,False,False,0,60,GOOD,False,5.8526662,50.5953556
8944374,TRUE,MIXED_USE_BUILDING,265000,8560,160,4,True,False,0,False,0,False,False,398,398,GOOD,True,3.2097937,50.8381979
8851911,TRUE,APARTMENT_BLOCK,370000,6031,310,6,True,False,0,True,0,False,False,549,549,GOOD,False,4.3804878,50.4196766
8850282,TRUE,APARTMENT_BLOCK,1050000,9260,526,10,True,False,0,True,0,False,False,817,817,GOOD,False,3.9883956,51.0024649
8812465,TRUE,APARTMENT_BLOCK,2500000,9032,670,0,False,False,0,False,0,False,False,432,432,GOOD,False,3.7062014,51.0863363
8824456,TRUE,APARTMENT_BLOCK,339000,4000,0,3,False,False,0,False,0,False,False,80,80,,False,5.5694182,50.6415051
8143448,TRUE,APARTMENT_BLOCK,635000,9031,255,2,False,False,0,False,0,False,False,0,255,AS_NEW,False,3.6576919,51.0515607
8916989,TRUE,MIXED_USE_BUILDING,399000,4000,236,4,False,False,0,False,0,False,False,130,130,GOOD,False,5.5675559,50.6414735
8888668,TRUE,APARTMENT_BLOCK,630000,4020,475,16,False,False,0,True,2,False,False,98,42,TO_RENOVATE,False,5.5805413,50.6421637
8865087,TRUE,MIXED_USE_BUILDING,249000,8490,0,0,False,False,0,False,0,False,False,581,581,TO_RENOVATE,False,3.1192828,51.167964
8953458,TRUE,MIXED_USE_BUILDING,450000,7022,0,5,False,False,0,False,0,False,False,11446,11446,GOOD,False,3.9504756,50.4204717
8922628,TRUE,APARTMENT_BLOCK,565000,2000,200,9,False,False,0,False,0,False,False,85,85,,False,4.4139071,51.2211785
8918866,TRUE,MIXED_USE_BUILDING,125000,5190,256,1,True,False,0,False,0,False,False,317,125,TO_RENOVATE,False,4.6947661,50.4533639
8941948,TRUE,MIXED_USE_BUILDING,485000,9600,550,5,True,False,0,True,0,False,False,430,430,,False,3.5986088,50.7459434
8678707,TRUE,MIXED_USE_BUILDING,314836,9900,102,3,True,False,0,False,0,False,False,107,107,AS_NEW,False,3.5623808,51.182187
8950249,TRUE,HOUSE,139000,9420,76,2,True,False,0,True,0,False,False,230,230,TO_RENOVATE,False,3.9820091,50.9037388
8903477,TRUE,MIXED_USE_BUILDING,290000,9300,210,3,True,False,0,True,0,False,False,0,94,JUST_RENOVATED,False,4.0348068,50.9425362
8951639,TRUE,HOUSE,320000,8020,0,3,True,False,0,False,0,False,False,217,217,AS_NEW,False,3.2304075,51.1539782
8944010,TRUE,HOUSE,320000,8020,0,3,True,False,0,False,0,False,False,217,217,AS_NEW,False,3.2304075,51.1539782
8944009,TRUE,HOUSE,330000,8020,0,3,True,False,0,False,0,False,False,216,216,AS_NEW,False,3.2293338,51.154099
8951640,TRUE,HOUSE,340000,8020,0,3,True,False,0,False,0,False,False,228,228,AS_NEW,False,3.2304075,51.1539782
8944011,TRUE,HOUSE,340000,8020,0,3,True,False,0,False,0,False,False,228,228,AS_NEW,False,3.2304075,51.1539782
8927569,TRUE,APARTMENT_BLOCK,499500,4030,570,4,True,True,345,False,0,False,False,735,735,TO_RESTORE,False,5.6023907,50.6203857
8893803,TRUE,HOUSE,499900,8480,209,3,True,False,0,False,0,False,False,1633,1633,AS_NEW,False,3.0141086,51.095334
8955208,TRUE,HOUSE,710000,6767,478,11,True,False,0,False,0,False,False,755,755,GOOD,False,5.4745055,49.5075685
8668830,TRUE,HOUSE,1375000,3000,507,7,False,False,0,False,0,False,False,670,670,AS_NEW,False,4.6929415,50.8858382
8950091,TRUE,HOUSE,1795000,3000,371,13,False,False,0,True,0,True,False,172,172,,False,4.6999867,50.8713691
8179418,TRUE,HOUSE,207010,8954,70,2,False,False,0,False,0,False,False,0,70,GOOD,False,2.7489874,50.7973505
8734256,TRUE,HOUSE,199000,6041,274,3,False,False,0,True,0,False,False,0,274,GOOD,False,4.4241837,50.4726184
8651483,TRUE,APARTMENT_BLOCK,199000,6041,274,3,False,False,0,True,0,False,False,0,274,GOOD,False,4.4241837,50.4726184
8669513,TRUE,HOUSE,240000,8301,75,2,False,False,0,True,0,False,False,0,75,GOOD,False,3.2356107,51.337722
8838976,TRUE,HOUSE,285000,8600,115,3,True,True,641,False,0,False,False,721,721,,False,2.8698744,51.0275265
8835631,TRUE,MIXED_USE_BUILDING,1100000,1030,920,0,False,False,0,False,0,False,False,332,332,TO_RENOVATE,False,4.3779116,50.8736447
8948160,TRUE,APARTMENT_BLOCK,149000,4800,180,2,False,False,0,False,0,False,False,81,81,TO_RENOVATE,False,5.8656312,50.5932961
8903466,TRUE,MIXED_USE_BUILDING,399000,4000,395,3,True,True,35,False,0,False,False,0,395,GOOD,False,5.5533983,50.6467302
8956333,TRUE,MIXED_USE_BUILDING,499000,7532,185,4,True,False,0,False,0,True,False,26330,26330,AS_NEW,False,3.5097499,50.6188432
8860835,TRUE,HOUSE,579000,8310,0,2,True,False,0,True,0,False,False,423,423,GOOD,False,3.2325939,51.1925109
8519601,TRUE,HOUSE,1590000,3370,783,4,False,False,0,True,0,False,False,552,552,,False,4.8351095,50.840832
8950253,TRUE,HOUSE,139000,9420,131,2,True,False,0,False,0,False,False,210,210,TO_RENOVATE,False,3.9821306,50.9038458
8509708,TRUE,APARTMENT_BLOCK,150000,6032,0,0,True,False,0,False,0,False,False,12000,12000,GOOD,False,4.4033482,50.3908208
8927580,TRUE,MIXED_USE_BUILDING,399000,6224,330,6,True,True,1400,True,0,False,False,1764,1764,TO_RENOVATE,False,4.5790562,50.4992966
8948316,TRUE,APARTMENT_BLOCK,795000,9260,0,0,True,False,0,True,0,False,False,357,357,AS_NEW,False,3.9331307,51.0105662
8733141,TRUE,APARTMENT_BLOCK,240000,9600,0,9,False,False,0,False,0,False,False,1068,1068,GOOD,False,3.57757,50.75008
8924833,TRUE,MIXED_USE_BUILDING,185000,3970,0,0,False,False,0,False,0,False,False,1012,1012,,False,5.2515566,51.1156205
8801833,TRUE,HOUSE,231000,8660,0,3,True,False,0,False,0,False,False,96,96,GOOD,False,2.595628,51.0734059
8521192,TRUE,HOUSE,235000,8660,0,3,True,False,0,False,0,False,False,97,97,GOOD,False,2.5949901,51.07365
8521193,TRUE,HOUSE,239000,8660,0,3,True,False,0,False,0,False,False,119,119,GOOD,False,2.5964707,51.0734497
8897624,TRUE,MIXED_USE_BUILDING,139900,8450,90,1,True,False,0,False,0,False,False,0,90,GOOD,False,2.9696893,51.2503936
8897653,TRUE,MIXED_USE_BUILDING,325000,8000,257,4,True,False,0,False,0,False,False,0,257,TO_RENOVATE,False,3.2389725,51.2125337
8683516,TRUE,HOUSE,375000,8300,143,3,True,False,0,False,0,False,False,120,120,,False,3.2891031,51.3405021
8825847,TRUE,APARTMENT_BLOCK,495000,1080,265,4,True,False,0,False,0,False,False,136,136,TO_RENOVATE,False,4.336981,50.8526205
8893877,TRUE,MIXED_USE_BUILDING,395000,2200,0,4,True,False,0,False,0,False,False,518,518,GOOD,False,4.8182284,51.1194921
8956334,TRUE,MIXED_USE_BUILDING,489000,9770,204,2,True,False,0,False,0,False,False,1731,1731,TO_RENOVATE,False,3.5844239,50.9283433
8902071,TRUE,MIXED_USE_BUILDING,550000,1080,660,0,False,False,0,False,0,False,False,186,186,TO_RESTORE,False,4.334487,50.8487607
8687234,TRUE,MIXED_USE_BUILDING,695000,9900,0,10,True,False,0,False,0,False,False,410,410,GOOD,False,3.5655798,51.1845565
8916986,TRUE,MIXED_USE_BUILDING,240000,4100,350,3,False,True,25,True,0,False,False,170,170,TO_RENOVATE,False,5.4834214,50.5956867
8897607,TRUE,MIXED_USE_BUILDING,320000,8450,0,6,True,False,0,False,0,False,False,181,181,TO_RENOVATE,False,2.9693862,51.2503593
8927118,TRUE,COUNTRY_COTTAGE,899000,5190,0,9,True,True,500,False,0,False,False,2300,2300,JUST_RENOVATED,False,4.6723492,50.4861109
8954355,TRUE,MIXED_USE_BUILDING,349000,2500,0,0,False,False,0,False,0,False,False,160,160,TO_RENOVATE,False,4.568056,51.1312144
8719347,TRUE,MIXED_USE_BUILDING,215000,6001,330,2,False,False,0,False,0,False,False,0,330,,False,4.4276538,50.395269
8519602,TRUE,HOUSE,300000,3370,400,4,False,False,0,False,0,False,False,245,245,TO_RENOVATE,False,4.8328225,50.8397338
8956568,TRUE,APARTMENT_BLOCK,130000,8370,0,0,False,False,0,False,0,False,False,66,66,TO_RESTORE,False,3.1284924,51.3141727
8840522,TRUE,MIXED_USE_BUILDING,420000,8660,550,11,False,False,0,False,0,False,False,210,210,,False,2.5915559,51.1030642
8664575,TRUE,HOUSE,360000,9030,154,4,False,True,30,True,14,False,False,129,129,GOOD,False,3.6658932,51.0855507
8718773,TRUE,APARTMENT_BLOCK,475000,9000,160,6,False,False,0,False,0,False,False,0,160,GOOD,False,3.7207386,51.0485306
8843299,TRUE,MIXED_USE_BUILDING,299000,9600,0,0,False,False,0,False,0,False,False,270,270,TO_RENOVATE,False,3.598766,50.7459605
8953642,TRUE,MIXED_USE_BUILDING,229500,9000,0,2,True,False,0,False,0,False,False,60,60,,False,3.7299215,51.0693813
8699539,TRUE,HOUSE,231000,8660,0,3,True,False,0,False,0,False,False,96,96,GOOD,False,2.595628,51.0734059
8685579,TRUE,APARTMENT_BLOCK,1850000,9300,0,0,False,False,0,False,0,False,False,2500,2500,AS_NEW,False,4.037598,50.9348983
8953040,TRUE,HOUSE,272118,9850,165,3,False,False,0,True,22,False,False,0,165,GOOD,False,3.5297828,50.9774376
8897683,TRUE,MIXED_USE_BUILDING,199000,8480,0,4,False,False,0,False,0,False,False,340,340,GOOD,False,3.0278143,51.1294146
8904052,TRUE,HOUSE,320000,3990,0,4,True,False,0,False,0,False,False,1589,1589,GOOD,False,5.4496263,51.1765128
8938050,TRUE,MIXED_USE_BUILDING,535000,9200,0,2,False,False,0,True,0,False,False,150,150,GOOD,False,4.1117456,51.0187858
8948423,TRUE,MIXED_USE_BUILDING,600000,2000,0,3,False,False,0,False,0,False,False,48,48,GOOD,False,4.407372,51.2251385
8802095,TRUE,MIXED_USE_BUILDING,509000,1730,785,5,True,False,0,False,0,False,False,375,375,GOOD,False,4.1956668,50.9125323
8601578,TRUE,MIXED_USE_BUILDING,109000,4101,180,2,True,True,94,True,25,False,False,219,219,TO_RENOVATE,False,5.4814635,50.6177797
8930197,TRUE,APARTMENT_BLOCK,230000,6856,240,6,False,False,0,True,0,False,False,487,487,GOOD,False,5.1613778,49.8665022
8811053,TRUE,MIXED_USE_BUILDING,400000,4350,215,3,True,True,36,True,0,False,False,2486,61,GOOD,False,5.3738863,50.6827606
8840809,TRUE,MIXED_USE_BUILDING,249000,3400,230,2,True,False,0,False,0,False,False,1116,51,TO_RENOVATE,False,5.089938,50.7232204
8847109,TRUE,APARTMENT_BLOCK,710000,1000,370,6,False,False,0,False,0,False,False,142,142,TO_RENOVATE,False,4.349548,50.8475034
8869720,TRUE,APARTMENT_BLOCK,499000,6870,452,8,False,False,0,True,0,False,False,2733,2733,AS_NEW,False,5.3971861,49.9997316
8875481,TRUE,APARTMENT_BLOCK,650000,2060,70,3,False,False,0,False,0,False,False,70,70,TO_RENOVATE,False,4.4216011,51.2286974
8952696,TRUE,MIXED_USE_BUILDING,180000,6880,226,6,False,False,0,True,0,False,False,279,279,TO_RENOVATE,False,5.2549612,49.8552587
8120919,TRUE,MIXED_USE_BUILDING,185000,3450,253,4,True,False,0,True,6,False,False,264,264,TO_RENOVATE,False,5.1145394,50.890386
8625121,TRUE,HOUSE,189000,3800,124,2,True,False,0,True,28,False,False,120,120,GOOD,False,5.1930827,50.8128981
8883092,TRUE,APARTMENT_BLOCK,359000,9320,152,3,True,False,0,False,0,False,False,260,260,AS_NEW,False,3.9911063,50.9172736
8934578,TRUE,APARTMENT_BLOCK,210000,6200,140,3,True,True,25,True,25,False,False,70,70,AS_NEW,False,4.5299739,50.401163
8754777,TRUE,APARTMENT_BLOCK,540000,1000,270,5,True,False,0,False,0,False,False,90,90,TO_RENOVATE,False,4.3864621,50.8502011
8936527,TRUE,MIXED_USE_BUILDING,199500,9600,300,4,True,True,20,True,8,False,False,320,43,GOOD,False,3.6084797,50.741324
8606297,TRUE,MIXED_USE_BUILDING,469000,4530,720,10,True,False,0,False,0,False,False,4420,4420,TO_RENOVATE,False,5.274336,50.5719683
8861648,TRUE,APARTMENT_BLOCK,875000,1200,226,5,False,True,150,True,25,False,False,273,273,GOOD,False,4.4296225,50.849623
8793412,TRUE,APARTMENT_BLOCK,1350000,1000,450,5,False,True,60,True,6,False,False,193,193,TO_RENOVATE,False,4.3681337,50.8241736
